1.100000000000000000e+01 1.540522956848144531e+01 1.079126453399658203e+01 7.004935741424560547e-01 1.079124736785888672e+01 7.004925012588500977e-01 1.000010352303348782e-10 9.900000095367431641e-01 1.001304733572183636e-10 1.000005286910798930e-10 1.000022772923436776e-10 1.000000082740370999e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
1.200000000000000000e+01 2.001742553710937500e+01 1.844113731384277344e+01 9.212542176246643066e-01 1.844111061096191406e+01 9.212528467178344727e-01 1.000000221518249077e-10 9.900000095367431641e-01 1.000000082740370999e-10 1.000000152129310038e-10 1.000000082740370999e-10 1.000247731863801448e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
1.300000000000000000e+01 1.839502525329589844e+01 1.075813293457031250e+01 5.848392844200134277e-01 1.075812625885009766e+01 5.848388671875000000e-01 1.000000013351431960e-10 9.900000095367431641e-01 1.000000013351431960e-10 1.000000013351431960e-10 1.000000013351431960e-10 1.000000013351431960e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
1.400000000000000000e+01 1.912352943420410156e+01 1.328598117828369141e+01 6.947452425956726074e-01 1.328597354888916016e+01 6.947448253631591797e-01 1.000001678685968898e-10 9.900000095367431641e-01 1.000004593021408539e-10 1.000000082740370999e-10 1.000238225579153095e-10 1.000000082740370999e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
1.500000000000000000e+01 1.632146835327148438e+01 9.906987190246582031e+00 6.069911718368530273e-01 9.906975746154785156e+00 6.069904565811157227e-01 1.000000013351431960e-10 9.900000095367431641e-01 1.000000013351431960e-10 1.000000013351431960e-10 1.000000013351431960e-10 1.000000013351431960e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
1.600000000000000000e+01 1.705251312255859375e+01 1.474535369873046875e+01 8.647027015686035156e-01 1.474527740478515625e+01 8.646981716156005859e-01 1.000000221518249077e-10 9.900000095367431641e-01 1.000001123574456585e-10 1.000001331741273702e-10 1.000002095019603132e-10 1.000000013351431960e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
1.700000000000000000e+01 1.590754413604736328e+01 1.381459331512451172e+01 8.684303164482116699e-01 1.381423473358154297e+01 8.684077858924865723e-01 1.000000221518249077e-10 9.900000095367431641e-01 1.000000082740370999e-10 1.000000707240822351e-10 1.000000013351431960e-10 1.000000013351431960e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
1.800000000000000000e+01 1.798380279541015625e+01 1.339058780670166016e+01 7.445915341377258301e-01 1.339053440093994141e+01 7.445886135101318359e-01 1.000000013351431960e-10 9.900000095367431641e-01 1.000000013351431960e-10 1.000000013351431960e-10 1.000000013351431960e-10 1.000000013351431960e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
1.900000000000000000e+01 1.981869125366210938e+01 1.480982589721679688e+01 7.472655773162841797e-01 1.480976104736328125e+01 7.472622990608215332e-01 1.000000013351431960e-10 9.900000095367431641e-01 1.000000013351431960e-10 1.000000013351431960e-10 1.000000360296127155e-10 1.000000013351431960e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
2.000000000000000000e+01 1.568507385253906250e+01 1.329016304016113281e+01 8.473127484321594238e-01 1.329016113281250000e+01 8.473126292228698730e-01 1.000000082740370999e-10 9.900000095367431641e-01 1.000000013351431960e-10 1.000000013351431960e-10 1.000000082740370999e-10 1.000000013351431960e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
2.100000000000000000e+01 1.393315505981445312e+01 1.393322086334228516e+01 1.000004768371582031e+00 1.393315410614013672e+01 9.999999403953552246e-01 1.000000013351431960e-10 9.900000095367431641e-01 1.000000013351431960e-10 1.000000013351431960e-10 1.000000082740370999e-10 1.000000013351431960e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
2.200000000000000000e+01 1.462410068511962891e+01 1.143971443176269531e+01 7.822508215904235840e-01 1.143970298767089844e+01 7.822499871253967285e-01 1.000000152129310038e-10 9.900000095367431641e-01 1.000000013351431960e-10 1.000000013351431960e-10 1.000000013351431960e-10 1.000000013351431960e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
2.300000000000000000e+01 1.976919555664062500e+01 1.484946250915527344e+01 7.511414885520935059e-01 1.484943580627441406e+01 7.511401176452636719e-01 1.000000013351431960e-10 9.900000095367431641e-01 1.000000013351431960e-10 1.000000013351431960e-10 1.000000013351431960e-10 1.000000013351431960e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
