8.700000000000000000e+01 1.494928499999999971e+01 1.436434535592758976e+01 9.608717310511900589e-01 2.000000000000000000e+00 6.600000000000000311e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
8.800000000000000000e+01 1.795130199999999832e+01 1.795130188092992540e+01 9.999999933670509211e-01 4.800000000000000000e+01 1.000000000000000036e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
8.900000000000000000e+01 1.580028700000000086e+01 1.521533707463010465e+01 9.629785253033760206e-01 8.000000000000000000e+00 1.000000000000000036e-10 6.600000000000000311e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
9.000000000000000000e+01 1.929696799999999968e+01 1.929696759900295433e+01 9.999999792196864190e-01 4.800000000000000000e+01 1.000000000000000036e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
9.100000000000000000e+01 1.873063000000000144e+01 1.873063033561992086e+01 1.000000017918239781e+00 4.800000000000000000e+01 1.000000000000000036e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
9.200000000000000000e+01 2.136059500000000000e+01 2.077563307812433635e+01 9.726149050681563990e-01 2.000000000000000000e+00 6.600000000000000311e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
9.300000000000000000e+01 1.635223399999999927e+01 1.576728050896270084e+01 9.642279158286691798e-01 2.048000000000000000e+03 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 6.600000000000000311e-01
9.400000000000000000e+01 2.077200500000000005e+01 2.077200477197441231e+01 9.999999890224565702e-01 4.800000000000000000e+01 1.000000000000000036e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
9.500000000000000000e+01 1.817725499999999883e+01 1.659230192324888620e+01 9.128056971885406545e-01 6.400000000000000000e+01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 3.300000000000000155e-01 1.000000000000000036e-10 1.000000000000000036e-10
9.600000000000000000e+01 1.673626000000000147e+01 1.515132369857136752e+01 9.052992543478272092e-01 6.400000000000000000e+01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 3.300000000000000155e-01 1.000000000000000036e-10 1.000000000000000036e-10
9.700000000000000000e+01 2.027674599999999927e+01 1.969178421686979519e+01 9.711511017038826354e-01 8.000000000000000000e+00 1.000000000000000036e-10 6.600000000000000311e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
9.800000000000000000e+01 1.467031899999999922e+01 1.396491940192344572e+01 9.519165467310864992e-01 7.680000000000000000e+02 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10
9.900000000000000000e+01 1.774473000000000056e+01 1.715977070063952681e+01 9.670347590884463829e-01 8.000000000000000000e+00 1.000000000000000036e-10 6.600000000000000311e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
1.000000000000000000e+02 1.210393200000000036e+01 1.174453598302400970e+01 9.703074986726635265e-01 7.680000000000000000e+02 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10
1.010000000000000000e+02 1.725645099999999843e+01 1.725645067504512653e+01 9.999999811690786222e-01 4.800000000000000000e+01 1.000000000000000036e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
1.020000000000000000e+02 1.771412099999999867e+01 1.712916197762836745e+01 9.669778126517465378e-01 2.048000000000000000e+03 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 6.600000000000000311e-01
1.030000000000000000e+02 1.380373499999999964e+01 1.380373477579740182e+01 9.999999837578309458e-01 4.800000000000000000e+01 1.000000000000000036e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
1.040000000000000000e+02 1.458006300000000088e+01 1.399513009606227243e+01 9.598813184869140480e-01 2.000000000000000000e+00 6.600000000000000311e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
1.050000000000000000e+02 2.619795600000000135e+01 2.619795617284207978e+01 1.000000006597540514e+00 4.800000000000000000e+01 1.000000000000000036e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
1.060000000000000000e+02 1.336361300000000085e+01 1.326358585532155310e+01 9.925149624821933969e-01 7.680000000000000000e+02 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10
