9.600000000000000000e+01 1.673626000000000147e+01 1.673625976810979665e+01 9.999999861444429650e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10 1.000000000000000036e-10
9.700000000000000000e+01 2.027674599999999927e+01 2.027674614612914539e+01 1.000000007206735653e+00 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
9.800000000000000000e+01 1.467031899999999922e+01 1.467031907340021490e+01 1.000000005003314207e+00 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10 1.000000000000000036e-10
9.900000000000000000e+01 1.774473000000000056e+01 1.774472991577036041e+01 9.999999952532588887e-01 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
1.000000000000000000e+02 1.210393200000000036e+01 2.685962854163251970e-06 2.219082901459832936e-07 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
1.010000000000000000e+02 1.725645099999999843e+01 1.725645067504512653e+01 9.999999811690786222e-01 1.000000000000000036e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
1.020000000000000000e+02 1.771412099999999867e+01 1.771412112284236073e+01 1.000000006934713914e+00 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 9.899999999999999911e-01
1.030000000000000000e+02 1.380373499999999964e+01 1.380373477579740182e+01 9.999999837578309458e-01 1.000000000000000036e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
1.040000000000000000e+02 1.458006300000000088e+01 1.458006314520971181e+01 1.000000009959470804e+00 9.899999999999999911e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
1.050000000000000000e+02 2.619795600000000135e+01 2.619795617284207978e+01 1.000000006597540514e+00 1.000000000000000036e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
1.060000000000000000e+02 1.336361300000000085e+01 1.336361345315790317e+01 1.000000033909834274e+00 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10 1.000000000000000036e-10
1.070000000000000000e+02 1.205617499999999964e+01 2.226529158588642459e-06 1.846795653338345247e-07 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
1.080000000000000000e+02 1.447789500000000018e+01 1.447789524234164560e+01 1.000000016738734843e+00 1.000000000000000036e-10 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
1.090000000000000000e+02 1.627897600000000011e+01 1.627897625992219588e+01 1.000000015966741040e+00 1.000000000000000036e-10 9.899999999999999911e-01 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10 1.000000000000000036e-10
