5.600000000000000000e+01 1.000000000000000000e+00 1.000000019759336167e+00 5.730477405475168373e-01 5.730421219553278878e-01 1.000000019759336167e+00 1.057203495560216922e-01 1.193201563610925553e-01
5.700000000000000000e+01 1.000000000000000000e+00 1.064401362980004619e-06 9.916910261979172692e-01 9.916879911235041423e-01 9.529052019668388107e-01 2.185434745452178029e-01 1.534864463444898519e-01
5.800000000000000000e+01 1.000000000000000000e+00 1.000000016795753011e+00 5.433639620789271207e-01 5.433634769675201870e-01 9.669383770405695078e-01 1.183929760364584305e-01 1.037976920473197978e-01
5.900000000000000000e+01 1.000000000000000000e+00 1.000000006172990341e+00 8.977995503489972773e-01 8.977969585084289994e-01 9.813782513345062908e-01 7.949653359371704198e-02 4.170098769033745573e-02
6.000000000000000000e+01 1.000000000000000000e+00 9.999999853204848410e-01 6.820387637029953209e-01 6.820377244440054554e-01 9.999999853204848410e-01 3.421030136261753174e-02 1.536182230609186850e-01
6.100000000000000000e+01 1.000000000000000000e+00 1.000000009555376490e+00 7.866912793769015311e-01 7.866891529148779538e-01 9.767007917662279270e-01 7.819860642367584130e-03 8.897919547562267023e-03
6.200000000000000000e+01 1.000000000000000000e+00 1.000000015506361750e+00 1.000000488676858756e+00 1.000000052507778570e+00 9.979702492405322367e-01 1.071717979826690842e-01 5.374732917944022303e-02
6.300000000000000000e+01 1.000000000000000000e+00 9.999999880743347669e-01 7.043968365516288799e-01 7.043964401514793972e-01 9.652656404343533669e-01 8.417443440198382754e-02 4.854320675503151494e-02
6.400000000000000000e+01 1.000000000000000000e+00 1.000000028833776256e+00 9.728548648815117383e-01 9.728537216170142221e-01 9.649377958266875943e-01 9.959986196509029721e-02 8.942842541248562094e-02
6.500000000000000000e+01 1.000000000000000000e+00 9.999999761900549844e-01 8.718414219984503832e-01 8.718405878498787231e-01 9.634543694324398944e-01 5.929716338736268355e-02 3.429533093805169769e-02
6.600000000000000000e+01 1.000000000000000000e+00 1.000000016128209435e+00 8.825364220929572401e-01 8.825358764978588066e-01 1.000000016128209435e+00 3.854952192841384212e-02 4.366931997859725689e-02
6.700000000000000000e+01 1.000000000000000000e+00 9.999999874723909388e-01 6.665071129344862788e-01 6.665066178584518886e-01 9.085795022155749301e-01 1.605391629115518193e-01 1.082743055820733769e-01
6.800000000000000000e+01 1.000000000000000000e+00 9.999999813670391591e-01 6.434635244408776211e-01 6.434633680168269088e-01 9.999999813670391591e-01 7.599605392505495716e-02 8.003498850773158035e-02
6.900000000000000000e+01 1.000000000000000000e+00 9.999999771379405322e-01 8.346235814237924489e-01 8.346232565834557082e-01 9.350904720116239854e-01 1.625700741797053428e-01 7.064065630684657204e-02
7.000000000000000000e+01 1.000000000000000000e+00 1.000000001710726227e+00 9.575754045801184722e-01 9.575702694194755393e-01 9.642074338128024946e-01 2.521037266592184301e-01 2.464485177015083295e-01
7.100000000000000000e+01 1.000000000000000000e+00 1.000000010841241904e+00 4.885919807941208615e-01 4.885917418463081585e-01 1.000000010841241904e+00 3.068362413850950765e-01 3.262629437254329634e-01
7.200000000000000000e+01 1.000000000000000000e+00 9.999999877432271811e-01 7.492247172556323331e-01 7.492135889810502825e-01 9.725870094103342689e-01 3.709864018787186191e-01 3.389780562280383380e-01
7.300000000000000000e+01 1.000000000000000000e+00 9.999999832203069206e-01 8.301639353387755271e-01 8.301468413039789773e-01 9.601345700879723166e-01 9.634335894531792510e-02 3.019068702946675273e-02
7.400000000000000000e+01 1.000000000000000000e+00 9.999999828865898666e-01 8.201696335731077925e-01 8.201209497074852806e-01 9.686986124928887998e-01 1.932527322551713111e-01 2.088921823751355988e-01
7.500000000000000000e+01 1.000000000000000000e+00 9.999999909471264381e-01 8.578090753770686305e-01 8.578072344433820273e-01 9.999999909471264381e-01 4.534645244139052234e-01 4.108838965738580429e-01
7.600000000000000000e+01 1.000000000000000000e+00 2.521755367717477907e-07 8.931034608975303435e-01 8.931014158668266756e-01 9.898469161995206989e-01 1.163317253599311374e-01 8.126111138896330299e-02
7.700000000000000000e+01 1.000000000000000000e+00 9.999999913574372234e-01 8.277428479327967326e-01 8.277422848818759560e-01 9.999999913574372234e-01 1.599261943744078596e-01 1.132080399888266420e-01
7.800000000000000000e+01 1.000000000000000000e+00 1.000000025176375429e+00 8.792215259080328194e-01 8.792213027950854798e-01 9.206133871224106979e-01 1.176192004355784138e-01 1.116282945455076142e-01
